 	3183	11.75	20	340	95	20	3156	1016	19	-7	283	-157	20	348	249221	2354206
	3199	11.86	20	340	16	3	3172	1000	3	-1	286	-159	3	351	249224	2354204
 	3335	12.75	21	339	149	32	3305	867	30	-11	313	-169	32	380	249251	2354194
LC	3370	13.05	23	337	34	8	3339	833	7	-3	321	-172	8	388	249259	2354191
 	3423	13.50	25	335	86	20	3390	782	18	-8	332	-177	20	400	249270	2354186
 	3515	15.50	29	331	89	23	3479	693	21	-10	352	-187	23	423	249290	2354176
 	3606	14.25	27	333	88	23	3567	605	21	-11	373	-198	23	446	249311	2354165
 	3698	14.00	27	333	89	22	3657	515	20	-10	393	-208	22	469	249331	2354155
 	3822	14.25	30	330	120	30	3777	395	27	-14	420	-223	30	499	249358	2354140
 	3915	13.75	30	330	90	22	3867	305	19	-11	439	-234	22	521	249377	2354129
ST KOP	4030	14.53	27	333	112	28	3979	193	25	-13	464	-247	28	549	249402	2354116
 	4100	15.00	25	335	179	46	4046	126	41	-21	480	-255	46	567	249418	2354108
 	4197	16.29	23	337	93	26	4140	32	24	-11	504	-266	26	593	249442	2354097
	4231	15.45	20	340	33	9	4172	0	9	-3	512	-269	9	603	249450	2354094
 	4316	13.35	14	346	115	30	4255	-83	29	-10	533	-275	30	624	249471	2354088
	4375	12.50	14	346	58	13	4312	-140	13	-3	545	-279	13	637	249483	2354084
 	4436	12.25	17	343	117	27	4372	-200	26	-7	558	-282	26	650	249496	2354081
 	4530	12.50	18	342	209	48	4463	-291	46	-13	579	-289	47	671	249517	2354074
 	4594	11.50	20	340	63	13	4526	-354	13	-4	591	-293	13	684	249529	2354070
 	4686	9.50	12	348	90	17	4616	-444	16	-5	607	-298	17	701	249545	2354065
 	4749	9.00	14	346	62	10	4679	-507	10	-2	617	-300	10	711	249555	2354063
 	4842	10.25	8	352	92	16	4770	-598	15	-3	632	-303	15	726	249570	2354060
TD	4877	10.25	8	352	34	6	4805	-633	6	-1	639	-304	6	732	249577	2354059
